克拉姆一家2,9.0,丹麦,喜剧,"""https://movie.douban.com/subject/1775004/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2512170335.jpg"""
霸王别姬,9.6,中国,爱情,"""https://movie.douban.com/subject/1291546/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910813120.jpg"""
大话西游之大圣娶亲,9.2,中国,爱情,"""https://movie.douban.com/subject/1292213/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2455050536.jpg"""
狐妖小红娘剧场版：王权富贵,9.2,中国,爱情,"""https://movie.douban.com/subject/26946612/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2409467410.jpg"""
狐妖小红娘剧场版：月红篇,9.2,中国,爱情,"""https://movie.douban.com/subject/26972694/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2427045524.jpg"""
哀乐中年,9.2,中国,爱情,"""https://movie.douban.com/subject/4719384/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2029574250.jpg"""
芙蓉镇,9.1,中国,爱情,"""https://movie.douban.com/subject/1297880/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2174804034.jpg"""
南海十三郎,9.1,中国,爱情,"""https://movie.douban.com/subject/1303913/""","""https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2328424489.jpg"""
蝶影红梨记,9.1,中国,爱情,"""https://movie.douban.com/subject/4047730/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2517260323.jpg"""
一一,9.0,中国,爱情,"""https://movie.douban.com/subject/1292434/""","""https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2119675128.jpg"""
红楼梦,9.0,中国,爱情,"""https://movie.douban.com/subject/1329969/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2322451692.jpg"""
霸王别姬,9.6,大陆,爱情,"""https://movie.douban.com/subject/1291546/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910813120.jpg"""
大话西游之大圣娶亲,9.2,大陆,爱情,"""https://movie.douban.com/subject/1292213/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2455050536.jpg"""
狐妖小红娘剧场版：王权富贵,9.2,大陆,爱情,"""https://movie.douban.com/subject/26946612/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2409467410.jpg"""
狐妖小红娘剧场版：月红篇,9.2,大陆,爱情,"""https://movie.douban.com/subject/26972694/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2427045524.jpg"""
哀乐中年,9.2,大陆,爱情,"""https://movie.douban.com/subject/4719384/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2029574250.jpg"""
芙蓉镇,9.1,大陆,爱情,"""https://movie.douban.com/subject/1297880/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2174804034.jpg"""
红楼梦,9.0,大陆,爱情,"""https://movie.douban.com/subject/1329969/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2322451692.jpg"""
阿甘正传,9.4,美国,爱情,"""https://movie.douban.com/subject/1292720/""","""https://img1.doubanio.com/view/photo/s_ratio_poster/public/p510876377.jpg"""
泰坦尼克号,9.3,美国,爱情,"""https://movie.douban.com/subject/1292722/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p457760035.jpg"""
机器人总动员,9.3,美国,爱情,"""https://movie.douban.com/subject/2131459/""","""https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1461851991.jpg"""
